VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,08/12/2018 08:07:04 PM,08/12/2018 08:09:53 PM,1,0.3,1,N,141,237,1,4,0.5,0.5,1.05,0,0.3,6.35
1,08/12/2018 08:36:14 PM,08/12/2018 08:49:08 PM,1,1.2,1,N,186,137,1,9,0.5,0.5,3.05,0,0.3,13.35
1,08/12/2018 08:25:35 PM,08/12/2018 08:30:59 PM,4,0.4,1,N,243,244,2,5,0.5,0.5,0,0,0.3,6.3
2,08/12/2018 08:02:54 PM,08/12/2018 08:30:03 PM,4,4.73,1,N,79,33,2,19.5,0.5,0.5,0,0,0.3,20.8
2,08/12/2018 08:33:09 PM,08/12/2018 08:36:40 PM,4,0.54,1,N,66,34,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,08/12/2018 08:45:48 PM,08/12/2018 09:02:07 PM,4,1.14,1,N,45,114,2,10,0.5,0.5,0,0,0.3,11.3
1,08/12/2018 08:04:39 PM,08/12/2018 08:13:10 PM,0,1.4,1,N,68,113,1,7.5,0.5,0.5,1.35,0,0.3,10.15
1,08/12/2018 08:14:33 PM,08/12/2018 08:20:59 PM,0,1,1,N,113,211,1,6,0.5,0.5,1,0,0.3,8.3
1,08/12/2018 08:27:30 PM,08/12/2018 08:46:38 PM,0,3,1,N,125,170,1,14,0.5,0.5,3.06,0,0.3,18.36
1,08/12/2018 08:15:38 PM,08/12/2018 08:24:45 PM,2,1.8,1,N,161,90,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,08/12/2018 08:27:41 PM,08/12/2018 08:53:30 PM,2,8.7,1,N,249,116,2,28.5,0.5,0.5,0,0,0.3,29.8
1,08/12/2018 08:57:47 PM,08/12/2018 09:09:42 PM,2,4.7,1,N,152,127,1,15.5,0.5,0.5,0,0,0.3,16.8
1,08/12/2018 08:10:50 PM,08/12/2018 08:17:35 PM,1,0.7,1,N,142,163,1,6,0.5,0.5,3,0,0.3,10.3
1,08/12/2018 08:30:23 PM,08/12/2018 08:37:01 PM,2,0.9,1,N,142,48,1,6,0.5,0.5,1,0,0.3,8.3
1,08/12/2018 08:43:30 PM,08/12/2018 08:50:21 PM,1,1.1,1,N,50,143,1,6.5,0.5,0.5,1.17,0,0.3,8.97
1,08/12/2018 08:57:18 PM,08/12/2018 09:02:44 PM,1,0.9,1,N,163,142,2,5.5,0.5,0.5,0,0,0.3,6.8
1,08/12/2018 08:23:59 PM,08/12/2018 08:33:50 PM,1,1.4,1,N,246,170,2,8,0.5,0.5,0,0,0.3,9.3
1,08/12/2018 08:46:03 PM,08/12/2018 08:57:04 PM,1,2,1,N,107,237,1,9.5,0.5,0.5,2,0,0.3,12.8
1,08/12/2018 08:58:30 PM,08/12/2018 09:10:24 PM,1,2,1,N,237,186,1,10,0.5,0.5,3.35,0,0.3,14.65
2,08/12/2018 08:02:22 PM,08/12/2018 08:07:35 PM,1,1.59,1,N,75,236,2,6.5,0.5,0.5,0,0,0.3,7.8
1,08/12/2018 08:01:50 PM,08/12/2018 08:25:24 PM,1,9.2,1,N,138,236,1,27.5,0.5,0.5,5,5.76,0.3,39.56
1,08/12/2018 08:29:01 PM,08/12/2018 08:59:47 PM,1,9.5,1,Y,138,17,1,29.5,0.5,0.5,6.15,0,0.3,36.95
2,08/12/2018 08:18:11 PM,08/12/2018 08:40:12 PM,1,4.79,1,N,223,112,1,18.5,0.5,0.5,3.96,0,0.3,23.76
2,08/12/2018 08:36:05 PM,08/12/2018 08:43:23 PM,2,1.62,1,N,261,249,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,08/12/2018 08:44:46 PM,08/12/2018 08:56:53 PM,2,2.02,1,N,249,164,1,10,0.5,0.5,2.26,0,0.3,13.56
1,08/12/2018 08:05:45 PM,08/12/2018 08:16:10 PM,1,1.3,1,N,186,137,1,8.5,0.5,0.5,0.5,0,0.3,10.3
1,08/12/2018 08:06:30 PM,08/12/2018 08:22:35 PM,1,2.8,1,N,230,211,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,08/12/2018 08:29:10 PM,08/12/2018 08:41:18 PM,1,1.6,1,N,113,148,2,9.5,0.5,0.5,0,0,0.3,10.8
1,08/12/2018 08:42:53 PM,08/12/2018 08:54:15 PM,1,3.6,1,N,148,162,1,13,0.5,0.5,2.85,0,0.3,17.15
1,08/12/2018 08:57:12 PM,08/12/2018 09:00:32 PM,1,0.5,1,N,164,234,1,4.5,0.5,0.5,0.87,0,0.3,6.67
2,08/12/2018 08:50:33 PM,08/12/2018 09:04:33 PM,5,1.69,1,N,68,144,2,10,0.5,0.5,0,0,0.3,11.3
2,08/12/2018 08:31:24 PM,08/12/2018 08:57:47 PM,1,7.76,1,N,138,256,1,25.5,0.5,0.5,5.36,0,0.3,32.16
2,08/12/2018 08:22:11 PM,08/12/2018 08:43:39 PM,1,7.96,1,N,138,43,1,24.5,0.5,0.5,6.31,5.76,0.3,37.87
2,08/12/2018 08:48:33 PM,08/12/2018 08:57:57 PM,1,2.51,1,N,75,239,2,10,0.5,0.5,0,0,0.3,11.3
2,08/12/2018 08:06:28 PM,08/12/2018 08:13:41 PM,1,1.19,1,N,239,142,1,7,0.5,0.5,1.66,0,0.3,9.96
2,08/12/2018 08:17:25 PM,08/12/2018 08:31:03 PM,1,1.95,1,N,163,233,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,08/12/2018 08:02:57 PM,08/12/2018 08:26:42 PM,1,11.44,1,N,138,230,2,31.5,0.5,0.5,0,5.76,0.3,38.56
2,08/12/2018 08:29:10 PM,08/12/2018 08:39:04 PM,1,1.85,1,N,230,68,2,8.5,0.5,0.5,0,0,0.3,9.8
2,08/12/2018 08:39:41 PM,08/12/2018 08:52:15 PM,1,2.7,1,N,68,13,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,08/12/2018 08:55:33 PM,08/12/2018 09:17:34 PM,1,5.63,1,N,261,142,1,20.5,0.5,0.5,5,0,0.3,26.8
1,08/12/2018 08:15:56 PM,08/12/2018 08:28:19 PM,1,1.6,1,N,65,25,2,9,0.5,0.5,0,0,0.3,10.3
1,08/12/2018 08:42:40 PM,08/12/2018 08:57:22 PM,1,2,1,N,45,66,2,10.5,0.5,0.5,0,0,0.3,11.8
1,08/12/2018 08:59:03 PM,08/12/2018 09:21:03 PM,1,7,1,N,66,230,2,23,0.5,0.5,0,0,0.3,24.3
2,08/12/2018 08:05:22 PM,08/12/2018 09:13:19 PM,1,11.16,1,N,186,35,1,48,0.5,0.5,0,0,0.3,49.3
2,08/12/2018 08:06:20 PM,08/12/2018 08:14:40 PM,1,0.92,1,N,100,246,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:19:12 PM,08/12/2018 08:20:28 PM,1,0.21,1,N,50,48,2,3,0.5,0.5,0,0,0.3,4.3
2,08/12/2018 08:28:25 PM,08/12/2018 08:34:19 PM,1,0.94,1,N,100,186,1,6,0.5,0.5,3,0,0.3,10.3
2,08/12/2018 08:37:37 PM,08/12/2018 08:58:48 PM,1,3.84,1,N,186,263,2,17,0.5,0.5,0,0,0.3,18.3
2,08/12/2018 08:13:55 PM,08/12/2018 09:12:03 PM,1,31.51,5,N,132,265,1,150,0,0.5,0,18.26,0.3,169.06
2,08/12/2018 08:09:51 PM,08/12/2018 08:18:39 PM,2,1.49,1,N,144,224,1,8,0.5,0.5,2,0,0.3,11.3
2,08/12/2018 08:39:11 PM,08/12/2018 08:45:02 PM,2,1.11,1,N,79,233,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:51:03 PM,08/12/2018 08:55:32 PM,2,0.99,1,N,233,237,1,5.5,0.5,0.5,1.02,0,0.3,7.82
2,08/12/2018 08:57:02 PM,08/12/2018 09:04:13 PM,2,1.49,1,N,237,170,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,08/12/2018 08:25:20 PM,08/12/2018 08:35:14 PM,1,1.81,1,N,142,238,2,9,0.5,0.5,0,0,0.3,10.3
2,08/12/2018 08:45:43 PM,08/12/2018 09:00:25 PM,1,2.5,1,N,142,90,2,12,0.5,0.5,0,0,0.3,13.3
1,08/12/2018 08:21:15 PM,08/12/2018 08:27:51 PM,2,1.6,1,N,90,249,2,7,0.5,0.5,0,0,0.3,8.3
1,08/12/2018 08:29:17 PM,08/12/2018 08:42:55 PM,2,2.3,1,N,249,88,1,11,0.5,0.5,2.45,0,0.3,14.75
1,08/12/2018 08:43:59 PM,08/12/2018 08:50:20 PM,2,1.4,1,N,88,231,2,7,0.5,0.5,0,0,0.3,8.3
1,08/12/2018 08:51:19 PM,08/12/2018 08:57:20 PM,2,1.5,1,N,231,249,1,7,0.5,0.5,2,0,0.3,10.3
2,08/12/2018 08:19:56 PM,08/12/2018 08:39:14 PM,1,3.62,1,N,231,233,2,15,0.5,0.5,0,0,0.3,16.3
2,08/12/2018 08:43:21 PM,08/12/2018 08:57:28 PM,1,2.79,1,N,162,249,1,12,0.5,0.5,2.66,0,0.3,15.96
2,08/12/2018 08:16:06 PM,08/12/2018 08:35:11 PM,1,7.94,1,N,138,236,1,23,0.5,0.5,6.01,5.76,0.3,36.07
2,08/12/2018 08:39:17 PM,08/12/2018 09:04:15 PM,1,10.31,1,N,263,174,2,31,0.5,0.5,0,0,0.3,32.3
2,08/12/2018 08:53:04 PM,08/12/2018 09:03:58 PM,5,2.53,1,N,186,43,1,11,0.5,0.5,3.08,0,0.3,15.38
1,08/12/2018 08:15:13 PM,08/12/2018 08:30:23 PM,1,2.1,1,N,113,87,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,08/12/2018 08:31:28 PM,08/12/2018 08:40:34 PM,1,1.4,1,N,87,148,1,8,0.5,0.5,1.85,0,0.3,11.15
1,08/12/2018 08:08:49 PM,08/12/2018 08:17:27 PM,1,1.4,1,N,249,234,1,7.5,0.5,0.5,2.6,0,0.3,11.4
1,08/12/2018 08:35:49 PM,08/12/2018 08:45:49 PM,1,1.2,1,N,234,170,2,8,0.5,0.5,0,0,0.3,9.3
1,08/12/2018 08:51:52 PM,08/12/2018 08:57:39 PM,1,0.9,1,N,162,237,2,6,0.5,0.5,0,0,0.3,7.3
2,08/12/2018 08:23:55 PM,08/12/2018 08:30:06 PM,1,0.91,1,N,234,170,2,5.5,0.5,0.5,0,0,0.3,6.8
2,08/12/2018 08:36:51 PM,08/12/2018 08:46:55 PM,1,1.14,1,N,170,230,2,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 08:53:41 PM,08/12/2018 09:13:28 PM,1,4.03,1,N,186,262,1,16,0.5,0.5,3.7,0,0.3,21
1,08/12/2018 08:04:50 PM,08/12/2018 08:40:31 PM,1,13.7,1,N,264,264,1,40.5,0.5,0.5,9.5,5.76,0.3,57.06
1,08/12/2018 08:44:32 PM,08/12/2018 09:13:28 PM,1,4.1,1,N,264,264,2,20.5,0.5,0.5,0,0,0.3,21.8
1,08/12/2018 08:01:02 PM,08/12/2018 08:15:03 PM,1,2.1,1,N,43,90,2,10.5,0.5,0.5,0,0,0.3,11.8
1,08/12/2018 08:27:22 PM,08/12/2018 08:45:39 PM,1,3.1,1,N,68,231,1,14,0.5,0.5,3.05,0,0.3,18.35
1,08/12/2018 08:47:12 PM,08/12/2018 09:05:25 PM,1,3.6,1,N,231,234,2,15.5,0.5,0.5,0,0,0.3,16.8
2,08/12/2018 08:14:39 PM,08/12/2018 08:21:39 PM,5,0.9,1,N,161,230,2,6,0.5,0.5,0,0,0.3,7.3
2,08/12/2018 08:53:34 PM,08/12/2018 09:00:35 PM,5,1.39,1,N,230,142,2,7,0.5,0.5,0,0,0.3,8.3
2,08/12/2018 08:26:53 PM,08/12/2018 08:34:27 PM,5,1.26,1,N,164,246,1,7,0.5,0.5,1.66,0,0.3,9.96
2,08/12/2018 08:49:16 PM,08/12/2018 08:59:44 PM,5,1.2,1,N,68,137,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,08/12/2018 08:02:38 PM,08/12/2018 08:18:29 PM,1,1.6,1,N,100,229,1,11,0.5,0.5,2.45,0,0.3,14.75
2,08/12/2018 08:01:21 PM,08/12/2018 08:09:28 PM,1,0.78,1,N,170,164,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:11:24 PM,08/12/2018 08:22:22 PM,1,1.72,1,N,164,79,1,9,0.5,0.5,1,0,0.3,11.3
1,08/12/2018 08:15:31 PM,08/12/2018 08:26:13 PM,1,1.2,1,N,162,163,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,08/12/2018 08:45:53 PM,08/12/2018 08:57:19 PM,2,1.1,1,N,170,48,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,08/12/2018 08:37:35 PM,08/12/2018 09:00:28 PM,5,4.1,1,N,45,163,2,17,0.5,0.5,0,0,0.3,18.3
2,08/12/2018 08:03:31 PM,08/12/2018 08:08:58 PM,1,0.74,1,N,164,234,2,5.5,0.5,0.5,0,0,0.3,6.8
2,08/12/2018 08:16:50 PM,08/12/2018 08:22:23 PM,1,0.66,1,N,113,114,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,08/12/2018 08:24:35 PM,08/12/2018 08:39:55 PM,1,2.13,1,N,114,186,2,11.5,0.5,0.5,0,0,0.3,12.8
2,08/12/2018 08:43:20 PM,08/12/2018 08:51:49 PM,1,0.96,1,N,186,230,2,7,0.5,0.5,0,0,0.3,8.3
1,08/12/2018 08:07:22 PM,08/12/2018 08:15:16 PM,2,1.4,1,N,148,107,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,08/12/2018 08:18:26 PM,08/12/2018 08:31:48 PM,2,3.8,1,N,79,141,2,13.5,0.5,0.5,0,0,0.3,14.8
1,08/12/2018 08:35:48 PM,08/12/2018 08:44:24 PM,3,1.9,1,N,236,151,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,08/12/2018 08:46:00 PM,08/12/2018 08:51:39 PM,2,1.3,1,N,151,166,2,6.5,0.5,0.5,0,0,0.3,7.8
1,08/12/2018 08:13:01 PM,08/12/2018 08:19:20 PM,3,0.9,1,N,79,45,1,6,0.5,0.5,1.8,0,0.3,9.1
1,08/12/2018 08:30:57 PM,08/12/2018 08:48:41 PM,2,3,1,N,79,230,1,13.5,0.5,0.5,1.2,0,0.3,16
2,08/12/2018 08:04:18 PM,08/12/2018 08:20:53 PM,1,4.31,1,N,13,48,2,16,0.5,0.5,0,0,0.3,17.3
2,08/12/2018 08:05:04 PM,08/12/2018 08:37:03 PM,1,10.01,1,N,138,211,1,32,0.5,0.5,5,5.76,0.3,44.06
2,08/12/2018 08:41:09 PM,08/12/2018 08:47:20 PM,1,1.02,1,N,113,164,1,6,0.5,0.5,1.46,0,0.3,8.76
2,08/12/2018 08:50:38 PM,08/12/2018 08:58:33 PM,1,1.27,1,N,100,229,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:11:13 PM,08/12/2018 08:21:59 PM,1,1.8,1,N,264,264,2,9.5,0.5,0.5,0,0,0.3,10.8
2,08/12/2018 08:33:03 PM,08/12/2018 08:40:27 PM,1,1.28,1,N,264,264,2,7,0.5,0.5,0,0,0.3,8.3
2,08/12/2018 08:43:16 PM,08/12/2018 08:54:54 PM,1,1.93,1,N,264,264,2,9.5,0.5,0.5,0,0,0.3,10.8
2,08/12/2018 08:55:31 PM,08/12/2018 09:01:19 PM,1,0.71,1,N,264,264,1,5.5,0.5,0.5,0,0,0.3,6.8
1,08/12/2018 08:23:32 PM,08/12/2018 08:45:16 PM,0,8.6,1,N,138,107,1,25.5,0,0.5,4.81,5.76,0.3,36.87
1,08/12/2018 08:46:26 PM,08/12/2018 09:04:49 PM,0,2.7,1,N,107,237,1,13.5,0,0.5,4.25,0,0.3,18.55
2,08/12/2018 08:05:59 PM,08/12/2018 08:12:58 PM,2,0.93,1,N,79,211,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:19:08 PM,08/12/2018 08:39:54 PM,2,3.95,1,N,114,239,2,16.5,0.5,0.5,0,0,0.3,17.8
2,08/12/2018 08:58:42 PM,08/12/2018 09:07:18 PM,2,1.43,1,N,186,230,1,8,0.5,0.5,2.32,0,0.3,11.62
2,08/12/2018 08:02:22 PM,08/12/2018 08:20:58 PM,1,6.11,1,N,13,170,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,08/12/2018 08:37:43 PM,08/12/2018 08:45:49 PM,1,1.28,1,N,148,4,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,08/12/2018 08:50:25 PM,08/12/2018 08:58:06 PM,1,0.85,1,N,4,148,1,7,0.5,0.5,0.7,0,0.3,9
2,08/12/2018 08:01:39 PM,08/12/2018 08:17:56 PM,6,8.59,1,N,138,140,1,24,0.5,0.5,6.21,5.76,0.3,37.27
2,08/12/2018 08:31:08 PM,08/12/2018 08:39:23 PM,6,1.52,1,N,161,230,2,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 08:42:06 PM,08/12/2018 08:50:29 PM,6,1.15,1,N,230,163,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,08/12/2018 08:56:31 PM,08/12/2018 09:04:55 PM,6,1.12,1,N,48,170,2,7,0.5,0.5,0,0,0.3,8.3
1,08/12/2018 08:14:09 PM,08/12/2018 08:36:08 PM,1,9,1,N,138,164,1,26.5,0.5,0.5,6.7,5.76,0.3,40.26
1,08/12/2018 08:42:10 PM,08/12/2018 08:51:06 PM,1,0.4,1,Y,186,164,1,7,0.5,0.5,1.5,0,0.3,9.8
1,08/12/2018 08:57:44 PM,08/12/2018 09:13:18 PM,1,3.2,1,N,186,263,1,13,0.5,0.5,2.85,0,0.3,17.15
2,08/12/2018 08:14:34 PM,08/12/2018 09:04:03 PM,3,20.88,2,N,132,232,1,52,0,0.5,5,0,0.3,57.8
1,08/12/2018 08:11:03 PM,08/12/2018 08:17:31 PM,2,1.1,1,N,164,48,2,6.5,0.5,0.5,0,0,0.3,7.8
1,08/12/2018 08:25:09 PM,08/12/2018 08:30:01 PM,1,1.4,1,N,48,246,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,08/12/2018 08:41:52 PM,08/12/2018 08:46:01 PM,1,0.9,1,N,48,48,1,5,0.5,0.5,1,0,0.3,7.3
1,08/12/2018 08:50:08 PM,08/12/2018 08:58:49 PM,2,1,1,N,48,230,2,7.5,0.5,0.5,0,0,0.3,8.8
1,08/12/2018 08:09:48 PM,08/12/2018 08:24:56 PM,2,2.3,1,N,164,144,1,11,0.5,0.5,3.05,0,0.3,15.35
1,08/12/2018 08:29:07 PM,08/12/2018 08:37:08 PM,3,0.8,1,N,144,114,1,7,0.5,0.5,1,0,0.3,9.3
1,08/12/2018 08:39:26 PM,08/12/2018 08:44:05 PM,2,0.6,1,N,114,107,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,08/12/2018 08:53:44 PM,08/12/2018 09:01:49 PM,1,1.4,1,N,161,186,1,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 09:23:34 PM,08/12/2018 09:51:51 PM,2,4.36,1,N,238,113,1,20,0.5,0.5,4.26,0,0.3,25.56
2,08/12/2018 09:53:42 PM,08/12/2018 10:05:15 PM,2,2.47,1,N,114,230,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,08/12/2018 08:08:17 PM,08/12/2018 08:17:12 PM,3,1.8,1,N,164,229,1,8.5,0.5,0.5,3,0,0.3,12.8
2,08/12/2018 08:20:36 PM,08/12/2018 08:24:08 PM,2,1.12,1,N,140,263,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,08/12/2018 08:32:58 PM,08/12/2018 08:44:13 PM,2,1.75,1,N,141,230,2,9,0.5,0.5,0,0,0.3,10.3
2,08/12/2018 08:46:06 PM,08/12/2018 08:53:46 PM,2,1.31,1,N,100,246,1,7,0.5,0.5,2.08,0,0.3,10.38
2,08/12/2018 08:58:49 PM,08/12/2018 09:12:25 PM,2,2.4,1,N,68,229,2,11,0.5,0.5,0,0,0.3,12.3
2,08/12/2018 07:59:33 PM,08/12/2018 08:25:13 PM,2,4.62,1,N,141,249,1,19,0.5,0.5,4.06,0,0.3,24.36
2,08/12/2018 08:34:03 PM,08/12/2018 08:45:48 PM,2,1.82,1,N,211,164,1,9.5,0.5,0.5,0,0,0.3,10.8
2,08/12/2018 08:47:08 PM,08/12/2018 09:03:23 PM,2,2.63,1,N,164,141,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,08/12/2018 07:58:16 PM,08/12/2018 08:05:42 PM,1,1.15,1,N,48,230,2,7,0.5,0.5,0,0,0.3,8.3
2,08/12/2018 08:06:40 PM,08/12/2018 08:08:44 PM,1,0.33,1,N,230,161,2,3.5,0.5,0.5,0,0,0.3,4.8
2,08/12/2018 08:38:55 PM,08/12/2018 08:44:52 PM,1,1.75,1,N,162,236,1,7.5,0.5,0.5,1,0,0.3,9.8
1,08/12/2018 08:05:30 PM,08/12/2018 08:40:53 PM,1,12,1,N,132,62,2,38,0.5,0.5,0,0,0.3,39.3
1,08/12/2018 08:27:15 PM,08/12/2018 08:34:45 PM,1,1,1,N,234,249,1,6.5,0.5,0.5,0.8,0,0.3,8.6
1,08/12/2018 08:48:31 PM,08/12/2018 09:07:18 PM,1,3.7,1,N,231,163,1,15,0.5,0.5,3,0,0.3,19.3
1,08/12/2018 08:04:27 PM,08/12/2018 08:12:04 PM,2,0.8,1,N,68,48,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,08/12/2018 08:57:44 PM,08/12/2018 09:03:34 PM,1,1.4,1,N,48,239,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,08/12/2018 08:36:00 PM,08/12/2018 08:42:36 PM,1,0.93,1,N,237,161,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:45:38 PM,08/12/2018 08:51:27 PM,1,0.9,1,N,230,229,1,5.5,0.5,0.5,1,0,0.3,7.8
2,08/12/2018 08:56:38 PM,08/12/2018 09:00:14 PM,2,0.49,1,N,140,229,2,4.5,0.5,0.5,0,0,0.3,5.8
2,08/12/2018 08:50:58 PM,08/12/2018 09:07:22 PM,1,8.73,1,N,138,141,2,24.5,0.5,0.5,0,5.76,0.3,31.56
2,08/12/2018 08:00:38 PM,08/12/2018 08:09:12 PM,1,1,1,N,234,164,2,7,0.5,0.5,0,0,0.3,8.3
2,08/12/2018 08:11:08 PM,08/12/2018 08:17:15 PM,1,0.66,1,N,164,137,1,5.5,0.5,0.5,0,0,0.3,6.8
2,08/12/2018 08:21:04 PM,08/12/2018 08:38:37 PM,1,3.45,1,N,107,263,2,14.5,0.5,0.5,0,0,0.3,15.8
2,08/12/2018 08:40:51 PM,08/12/2018 08:49:47 PM,1,1.6,1,N,263,229,1,8,0.5,0.5,1.86,0,0.3,11.16
2,08/12/2018 08:54:21 PM,08/12/2018 09:10:54 PM,1,3.52,1,N,137,43,1,14,0.5,0.5,3.06,0,0.3,18.36
2,08/12/2018 08:11:12 PM,08/12/2018 08:11:17 PM,1,0,5,N,262,262,1,11.3,0,0.5,2.42,0,0.3,14.52
2,08/12/2018 08:14:57 PM,08/12/2018 08:33:15 PM,2,5.83,1,N,236,148,1,19.5,0.5,0.5,3.12,0,0.3,23.92
2,08/12/2018 08:36:41 PM,08/12/2018 08:45:47 PM,2,1.35,1,N,148,125,1,8,0.5,0.5,2.32,0,0.3,11.62
2,08/12/2018 08:50:58 PM,08/12/2018 08:55:13 PM,1,0.69,1,N,114,148,1,5,0.5,0.5,1.26,0,0.3,7.56
2,08/12/2018 08:23:34 PM,08/12/2018 08:37:10 PM,1,2.64,1,N,164,125,2,11,0.5,0.5,0,0,0.3,12.3
2,08/12/2018 08:49:42 PM,08/12/2018 08:59:23 PM,1,1.77,1,N,186,48,1,8.5,0.5,0.5,1.47,0,0.3,11.27
2,08/12/2018 08:09:30 PM,08/12/2018 08:19:49 PM,1,1.01,1,N,48,170,1,8,0.5,0.5,1.86,0,0.3,11.16
2,08/12/2018 08:52:53 PM,08/12/2018 09:00:24 PM,2,1.3,1,N,234,170,1,7,0.5,0.5,1.66,0,0.3,9.96
2,08/12/2018 08:14:56 PM,08/12/2018 08:19:00 PM,4,0.87,1,N,170,90,2,5,0.5,0.5,0,0,0.3,6.3
2,08/12/2018 08:35:16 PM,08/12/2018 08:52:57 PM,1,3.19,1,N,231,233,1,14,0.5,0.5,1,0,0.3,16.3
2,08/12/2018 08:57:02 PM,08/12/2018 09:10:20 PM,1,2.55,1,N,170,158,2,11,0.5,0.5,0,0,0.3,12.3
2,08/12/2018 07:59:52 PM,08/12/2018 08:08:59 PM,1,1.14,1,N,13,87,1,7,0.5,0.5,1.66,0,0.3,9.96
2,08/12/2018 08:30:55 PM,08/12/2018 08:36:51 PM,1,0.96,1,N,79,249,1,6,0.5,0.5,1.46,0,0.3,8.76
2,08/12/2018 08:40:15 PM,08/12/2018 08:46:17 PM,1,1.41,1,N,249,68,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:49:23 PM,08/12/2018 09:01:44 PM,1,1.53,1,N,68,107,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,08/12/2018 08:19:37 PM,08/12/2018 08:31:31 PM,1,1.92,1,N,164,141,1,10,0.5,0.5,1,0,0.3,12.3
2,08/12/2018 08:57:41 PM,08/12/2018 09:04:08 PM,1,0.99,1,N,100,50,1,6,0.5,0.5,1.46,0,0.3,8.76
2,08/12/2018 08:11:41 PM,08/12/2018 08:38:58 PM,1,8.54,1,N,138,17,1,26.5,0.5,0.5,5.56,0,0.3,33.36
2,08/12/2018 08:16:36 PM,08/12/2018 08:31:34 PM,3,1.36,1,N,48,170,2,10.5,0.5,0.5,0,0,0.3,11.8
2,08/12/2018 08:48:14 PM,08/12/2018 09:03:31 PM,3,2.27,1,N,186,79,1,11.5,0.5,0.5,1.5,0,0.3,14.3
1,08/12/2018 08:06:36 PM,08/12/2018 08:25:33 PM,1,8.1,1,N,138,170,1,23.5,0.5,0.5,6.1,5.76,0.3,36.66
1,08/12/2018 08:13:36 PM,08/12/2018 08:22:22 PM,1,1.2,1,N,48,170,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,08/12/2018 08:45:44 PM,08/12/2018 08:52:15 PM,3,1.2,1,N,43,41,2,7,0.5,0.5,0,0,0.3,8.3
1,08/12/2018 08:12:54 PM,08/12/2018 08:32:09 PM,2,4.2,1,N,141,113,1,16,0.5,0.5,3.45,0,0.3,20.75
1,08/12/2018 08:34:22 PM,08/12/2018 08:55:53 PM,1,5.7,1,N,249,151,1,20.5,0.5,0.5,0,0,0.3,21.8
2,08/12/2018 08:27:08 PM,08/12/2018 08:32:10 PM,1,1.19,1,N,163,164,1,6,0.5,0.5,1.46,0,0.3,8.76
2,08/12/2018 08:36:50 PM,08/12/2018 08:50:18 PM,1,1.81,1,N,164,79,1,10,0.5,0.5,2.26,0,0.3,13.56
2,08/12/2018 08:20:32 PM,08/12/2018 08:22:59 PM,6,0.57,1,N,162,164,1,4,0.5,0.5,1.06,0,0.3,6.36
2,08/12/2018 08:29:10 PM,08/12/2018 08:40:36 PM,6,2.12,1,N,162,236,1,10.5,0.5,0.5,1,0,0.3,12.8
2,08/12/2018 08:26:07 PM,08/12/2018 08:50:46 PM,1,4.81,1,N,255,179,1,19.5,0.5,0.5,4,0,0.3,24.8
1,08/12/2018 08:18:14 PM,08/12/2018 08:30:22 PM,1,2.7,1,N,230,151,1,11,0.5,0.5,2.45,0,0.3,14.75
